artist,song,link,text
  
yer yer

"

Christina Aguilera,I'll Be Home For Christmas,/c/christina+aguilera/ill+be+home+for+christmas_20457376.html,"I'm dreaming tonight  
Of a place I love  
Even more than I usually do  
And although I know  
It's a long road back  
I promise you  
  
I'll be home for Christmas  
You can count on me  
Please have snow and mistletoe  
And presents by the tree  
  
Christmas eve will find you  
Where the love light gleams  
I'll be home for Christmas  
If only in my dreams  
  
I'll be home for Christmas  
You can count on me  
Please have some snow  
And mistletoe  
And presents by the tree  
  
Christmas eve will find me  
Where the love light gleams  
I'll be home for Christmas  
If only in my dreams  
If only in my dreams

"

Christina Aguilera,I'm Doing Fine,/c/christina+aguilera/im+doing+fine_20640838.html,"How can I forget the night we met?  
I can still remember what you wore.  
I had the strangest feeling like we'd met before.  
Maybe it was something that you said.  
How can I forget the night we met?  
  
How can I forget when we first touched?  
Never thought that I would want someone so much.  
I looked in your eyes and then I knew for sure  
You would be my love forevermore.  
As you slept, I kept thinking of the night we met.  
  
Memories come and go like a dream lost in the night,  
But I remember everything about you,  
How you came and changed my life.  
  
And how can I forget those wedding bells?  
You looked like an angel, I remember well  
How we danced all night and never touched the ground.  
How can I forget the night we met?  
  
Memories come and go like a dream lost in the night,  
But I remember everything about you,  
How you came and changed my life.  
  
How can I forget your greatest gift?  
I swore I saw your eyes when I first looked at his,  
And when you cried, the tears were falling from my eyes  
As I held our baby, held on to his first breath.  
How can I forget the first night that we met?  
And how can I forget that night?  
How can I forget the night we met

"

Christina Aguilera,I'm Ok,/c/christina+aguilera/im+ok_20030789.html,"Once upon a time there was a girl  
In her early years she had to learn  
How to grow up living in a war that she called home  
Never know just where to turn for shelter from the storm  
Hurt me to see the pain across my mother's face  
Every time my father's fist would put her in her place  
Hearing all the yelling I would cry up in my room  
Hoping it would be over soon  
  
[Chorus]  
Bruises fade father, but the pain remains the same  
And I still remember how you kept me so afraid  
Strength is my mother for all the love she gave  
Every morning that I wake I look back to yesterday  
  
And I'm OK  
  
I often wonder why I carry all this guilt  
When it's you that helped me put up all these walls I've built  
Shadows stir at night through a crack in the door  
The echo of a broken child screaming ""please no more""  
Daddy, don't you understand the damage you have done  
To you it's just a memory, but for me it still lives on  
  
[Chorus]  
  
It's not so easy to forget  
All the marks you left along her neck  
When I was thrown against cold stairs  
And every day I'm afraid to come home  
In fear of what I might see there  
  
[Chorus]  
  
And I'm OK  
I'm OK

"

Christina Aguilera,Impossible,/c/christina+aguilera/impossible_20030790.html,"It's impossible,  
It's impossible to love you  
If you don't, let me know, what you're feeling  
It's impossible, for me to give you what you need  
If you're always hidin it from me  
I don't know what hurts you  
I just, I want to make it right  
'Cause boy I'm sick and tired of trying to read your mind  
  
'Cause it's impossible  
Oh, baby it's impossible  
For me to love you, this way  
It's impossible  
Oh baby it's impossible  
If you're making it this way  
(if you keep treating me this way  
Over, and over)  
  
Impossible to make it easy  
If you're always trying to make it so damn hard  
How can I, how can I, give you all my love baby  
If you're always, always putting up your guard  
This is not a circus  
Don't ya play me for a clown  
How long can emotions keep on going up and down  
  
'Cause it's impossible  
Oh, baby it's impossible  
For me to love you, this way  
It's impossible  
Oh baby it's impossible  
If you're making it this way  
(if you keep treating me this way  
Over, and over)

"

Christina Aguilera,Infatuation,/c/christina+aguilera/infatuation_20030791.html,"Ooh oh, hey  
Hey, oh oh, hey  
  
He comes from a foreign place  
An island far away  
Intrigues me with every move  
Til' I'm breathless, I'm helpless  
Can't keep my cool  
Steals my heart when he takes my hand  
And we dance, to the rhythm of the band  
I feel his finger tips, grip my hips  
And I slip as we dip into a rare bliss  
  
Mama used to warn me  
To beware of those Latin lovers  
She said I gave my heart too soon  
And that's how I became your mother  
I said hey mama, you seem to forget  
I'm not in love yet  
Sweet talk don't win me over  
But I realized  
Big brown eyes can hypnotize  
When he says  
  
I am full blood boricua  
Reads the tattoo on his arm  
He tells me, mami I need ya  
And my heartbeat pumps so strong  
Getting lost in el ritmo  
He whispers te quiero, te quiero  
I begin to give in with no hesitation  
Can't help my infatuation  
(Ah ah, ah ah, ah ah)  
It's pure infatuation  
(Ah ah, ah ah, ah ah)  
Hey  
  
Skin the color of cinnamon  
His eyes light up and I melt within  
Feels so good it must be a sin  
I can't stop what I started  
I'm giving in  
He brings life to my fantasies  
Sparks a passion inside of me  
Finds the words when I can not speak  
In the silence, his heartbeat is music to me  
  
Mama used to warn me  
Not to rush love with another  
She said I'm not trying to lecture  
I just care about my daughter  
Ay mama, you seem to forget  
I never will let  
A man control my emotions  
But when he smiles (when he smiles)  
I feel like a little child  
When he says  
  
I am full blood boricua  
Reads the tattoo on his arm (whoa, whoa)  
He tells me, mami I need ya  
And my heartbeat pumps so strong (so strong)  
Getting lost in el ritmo  
He whispers te quiero, te quiero  
I begin to give in with no hesitation  
Can't help my infatuation  
(Ah ah, ah ah, ah ah)  
It's pure infatuation  
(Ah ah, ah ah, ah ah)  
  
Caught between my mama's words  
And what I feel inside  
I'm wanting to explore his world  
But a part of me wants to hide  
Should I risk it, can't resist it  
This has caught me by surprise  
Should I, let him take me to Puerto Rico  
I can't hold back no more  
Let's go tonight  
Ooh, hey  
  
You adore me, never be lonely, oh  
  
I am full blood boricua (boricua)  
Reads the tattoo on his arm (on his arm)  
He tells me, mami I need ya  
And my heartbeat pumps so strong (so strong)  
Getting lost in el ritmo  
He whispers te quiero, te quiero (oh, quiero)  
I begin to give in with no hesitation  
Can't help my infatuation  
  
I can't help, what I'm feeling  
Infatuated  
Oh oh, oh  
Infatuation  
Hey

"

Christina Aguilera,Intro (Back To Basics),/c/christina+aguilera/intro+back+to+basics_20470857.html,"A very pleasant good evening ladies and gentlemen  
It is now time  
The one and only  
There never will be another  
Christina Aguilera  
That's how music should sound  
  
Oh yeah  
I've waited for some time  
To get inside the minds  
Of every legend I've ever wanted to stand beside  
It's like an endless ride  
Feeling the lows and highs  
Of every lyric and melody  
Every single rhyme  
So here I stand today  
In tribute I do pay  
To those before me who laid it down and paved the way  
And so to God I pray that he will give me strength  
To carry forward the gift of song in his good faith  
In his good faith  
  
I'm going back to basics  
To where it all began  
I'm ready now to face it  
I wanna understand  
What made the soul singers  
And the blues figures  
That inspired a higher generation  
The jazz makers, and the ground breakers  
They gave so much of themselves and dedication  
  
So here I stand today  
In tribute I do pay  
To those before me who laid it down and paved the way  
  
Oh yeah  
Hey ha

"

Christina Aguilera,It's A Man's Man's Man's World,/c/christina+aguilera/its+a+mans+mans+mans+world_21039927.html,"This is a man's world, this is a man's world  
But it wouldn't be nothing, nothing without a woman or a girl  
  
You see, man made the cars to take us over the road  
Man made the trains to carry heavy loads  
Man made electric light to take us out of the dark  
Man made the boat for the water, like Noah made the ark  
  
This is a man's world, this is a man's world  
But it wouldn't be nothing, nothing without a woman or a girl  
  
Man thinks about little baby boy and baby girl  
Man makes them happy cause man makes them toys  
And after man has made everything, everything he can  
You know that man makes money to buy from other man  
  
This is a man's world  
But it wouldn't be nothing, nothing without a woman or a girl  
  
He's lost in the wilderness  
He's lost in bitterness

"

Christina Aguilera,Just A Fool,/c/christina+aguilera/just+a+fool_21048928.html,"Another shot of whiskey please bartender  
Keep it coming til I don't remember at all  
How bad it hurts when you're gone (na na na)  
  
Turn the music up a little bit louder  
Just gotta get past the midnight hour  
Maybe tomorrow it won't  
Be this hard  
Who am I kidding  
I know what I'm missing  
  
I had my heart set on you  
But nothing else hurts like you do  
Who knew that love was so cruel  
(Yeah yeah yeah)  
And I  
Waited and waited so long  
For someone who'd never come home  
It's my fault to think you'll be true (yeah yeah)  
I'm just a fool  
(Yeah)  
  
I said that I don't care  
I'd walk away whatever  
And I tell myself we were bad together (uh huh)  
But that's just me trying to move on  
With out you  
  
But who am I kidding  
I know what I'm missing  
  
Hey, I had my heart set on you  
But nothing else hurts like you do  
Who know that love was so cruel  
(Yeah yeah yeah)  
And I  
Waited and waited so long  
For someone who'd never come home  
It's my fault to think you'll be true (yeah yeah)  
I'm just a fool  
  
For holding on to something that  
Is never ever gonna come back  
I can't accept that it's lost  
  
I should have let it go  
Held my tongue  
Can't fight the motion  
Cause now everything's so wrong  
Wrong, wrong  
  
I'm just a fool  
A fool for you  
I'm just a fool  
  
Hey, I had my heart set on you  
And nothing else hurts like you do  
Who knew that love was so cruel  
(Yeah yeah yeah)  
And I  
Waited and waited so long  
For someone who'd never come home  
It's my fault to think you'll be true (yeah yeah)  
I'm just a fool  
I'm just a fool  
I'm just a fool  
  
It's my fault to think you'll be true  
(Yeah yeah yeah)  
I'm just a fool

"

Christina Aguilera,Just Be Free,/c/christina+aguilera/just+be+free_10064422.html,"Oh, yeah yeah yeah  
Move it to the rhythm  
On your feet, on your feet, ohh  
Rap to the beat, yeah  
Move it to the rhythm  
  
Dance floor's open, feeling free  
Music's pumping to get on your feet  
Take a chance and feel the beat  
Get on up and, you gotta dance with me  
  
Just be free (on your feet)  
Now stop moving, no way  
On your feet (on your feet)  
Move it to the rhythm (oh)  
Just be free  
Now stop moving, no way  
On your feet (on your feet)  
Move it to the rhythm  
  
Don't you see, you just can't fight  
We'll be dancing till the morning light  
Just keep going, don't let it slip away  
There's no stopping till the break of day  
  
On your feet (oh)  
  
On your feet (oh)  
On your feet  
Move it to the rhythm (oh)  
  
Dance floor's open, feeling free  
Music's pumping to get on your feet  
Take a chance and feel the beat  
Get on up and, you gotta dance with me  
  
Just be free (on your feet)  
Now stop moving, no way (oh)  
On your feet (on your feet)  
Move it to the rhythm (oh)  
Just be free (on your feet)  
Now stop moving, no way  
On your feet (on your feet)  
Move it to the rhythm  
  
Don't you see, you just can't fight  
We'll be dancing till the morning light  
Just keep going, don't let it slip away  
There's no stopping till the break of day  
(Don't stop it...)  
  
Just be free  
Now stop moving, no way  
On your feet (on your feet)  
Move it to the rhythm (oh)  
Just be free (oh)  
Now stop moving, no way  
On your feet  
Move it to the rhythm  
  
You're moving, you're moving  
Oh oh oh yeah yeah, oh  
Oh, oh, no, oh, oh ooh oh yeah yeah  
  
Just be free (on your feet)  
Now stop moving, no way  
On your feet, on your feet, oh  
Move it to the rhythm  
  
On your feet (oh)  
(On your feet)  
On your feet  
Move it to the rhythm (oh)  
  
Just be free (on your feet)  
Now stop moving, no way (oh)  
On your feet (on your feet)  
  
Yeah yeah, hey hey hey, oh  
Move it to the rhythm  
  
Just be free  
Now stop moving, no way  
On your feet (on your feet)  
Move it to the rhythm (oh)  
Just be free  
Now stop moving, no way  
On your feet (on your feet)  
Move it to the rhythm (oh)  
  
On your feet (oh)  
(On your feet)  
On your feet  
Move it to the rhythm (oh)  
Just be free (on your feet)  
Now stop moving, no way  
On your feet  
  
Just be free  
Now stop moving, no way  
Never never stop moving  
Never, never, never  
Stop moving

"

Christina Aguilera,Keeps Gettin' Better,/c/christina+aguilera/keeps+gettin+better_20757279.html,"Step back gonna come at ya fast  
I'm driving out of control  
And getting ready to crash  
Won't stop shaking up what I can  
I serve it up in a shot  
So suck it down like a man  
So baby yes I know what I am  
And no I don't give a damn  
And you'll be loving it  
  
Some days I'm a super bitch  
Up to my old tricks  
But it won't last forever  
Next day I'm your super girl  
Out to save the world  
And it keeps gettin' better  
  
Kiss kiss gonna tell you right now  
I'll make it sweet on the lips as it can knock you out  
Shut up I don't care what you say  
Cuz when we both in the ring you're gonna like it my way  
Yeah baby there's a villain in me so sexy sour and sweet  
And you'll be loving it  
  
Some days I'm a super bitch  
Up to my old tricks  
But it won't last forever  
Next day I'm your super girl  
Out to save the world  
And it keeps gettin' better  
  
Hold on  
It keeps gettin' better  
Hold on  
It keeps gettin' better  
  
In the blink of an eye  
In the speed of the light  
I'll hold the universe up  
And make your planets collide  
When I strap on my boots  
And I slip on my suit  
You see the vixen in me  
Becomes an angel for you  
  
Some days I'm a super bitch  
Up to my old tricks  
But it won't last forever  
Next day I'm your super girl  
Out to save the world  
And it keeps gettin' better  
  
Some days I'm a super bitch  
Up to my old tricks  
But it won't last forever  
Next day I'm your super girl  
Out to save the world  
And it keeps gettin' better  
  
Hold on  
Keeps gettin' better  
Hold on  
Keeps gettin' better

"

Christina Aguilera,Kimono Girl,/c/christina+aguilera/kimono+girl_21051104.html,"She comes from across the street  
Red lipstick on her lips  
She grabs all the attention  
People know that she's special  
  
She is...  
  
K.I.M.O.N.O. GIRL!  
She comes this way!  
  
K.I.M.O.N.O. GIRL!  
You love her, yes!  
  
K.I.M.O.N.O. GIRL...  
Say!  
  
One day she woke up  
She didn't care about her look  
She went outside  
People looking at her...  
  
K.I.M.O.N.O. GIRL...  
She's different, yes!  
  
K.I.M.O.N.O. GIRL!  
Do you love her now?  
  
K.I.M.O.N.O. GIRL...  
K.I.M.O.N.O. GIRL...  
  
Oooh...  
  
You see her like that...  
But inside her heart...  
Pain, fire - much desire...  
Nothing you see is true  
Everything you know is dull  
  
Ooooh, yeeeah, ha!  
  
K.I.M.O.N.O. GIRL...  
She's different, yes!  
  
K.I.M.O.N.O. GIRL!  
Do you love her now?  
  
K.I.M.O.N.O. GIRL...  
K.I.M.O.N.O. GIRL...  
  
... do you love her?

"

Christina Aguilera,Little Dreamer,/c/christina+aguilera/little+dreamer_20893946.html,"Look at the stars, I will take one down for you  
No matter what the distance, I'll see it through  
I'll fill you in between the sun and moon  
'Til the end I'll be waiting  
  
And whenever in night, the lights go down  
I know that you'll go on to shine somehow  
And even if you're miles above the clouds  
'Til the end I'll be waiting  
  
Now I lay you down to sleep  
I pray we'll meet inside my dreams  
  
So long, my little dreamer, I'll miss your face  
We'll always stay connected through time and space  
The journey that we shared but now have to leave  
Will live inside of us for eternity, yeah  
  
Little dreamer,  
Little dreamer,  
Little dreamer,  
Little dreamer  
Lalala  
  
Look through the dark, there's a compass in the sky  
If ever you're lonely and question why  
Remember that I'm always by your side  
'Til the end I'll be waiting  
  
And even though we sleep like years apart  
The galaxy away is not so far  
Because we know the future is our dark  
'Til the end I'll be waiting  
  
Now I lay me down to sleep  
I pray we'll meet inside my dreams  
If I should go before I wake I pray our souls will join again  
  
So long, my little dreamer, I'll miss your face  
We'll always stay connected through time and space  
And everything we hoped that could never be  
Will live inside of us for eternity  
  
So come on my little dreamer, I'll miss your face  
We'll always stay connected through time and space  
The journey that we shared but now have to leave  
Will live inside of us for eternity  
  
Destiny will be a part of you, babe (will be)  
I'll feel you in the atmosphere (I'll feel you)  
And nothing will be left to fear (nothing left to fear)  
  
Little dreamer, little dreamer (Ooh, said)  
Little dreamer, little dreamer (Ooh oh)  
Little dreamer, little dreamer (Ooh, ooh)  
Little dreamer, little dreamer (Ooh, ooh)  
  
So long, my little dreamer, I will miss your face  
We'll always stay connected through time and space (little dreamer)  
And everything we hoped that could never be (so mamma)  
Will live inside of us for eternity, yeah (I'll see you there)  
  
So long, my little dreamer, I will miss your face (always, always)  
We'll always stay connected through time and space (ooh oh)  
The journey that we shared but now have to leave (ooh)  
Will live inside of us for eternity, yeah (oh ah)  
  
I will be with you till the end  
Mmm, always be waiting 'till the end

"

Christina Aguilera,Little Girl,/c/christina+aguilera/little+girl_20640835.html,"Verse 1:  
Never,  
under estimate what i can be,  
I can,  
be a woman of such strength, you'll see,  
cos everyone just thinks i'm not there,  
no matter what my clothes or my hair,  
chorus: but i'm not a little girl anymore,  
i'd do anything to get in the big womans world,  
cos if anyone sees what i see,  
they'll see a woman just like me.  
  
Verse 2:  
I'll show you,  
everything that i can do and know,  
let me do,  
what i can and i'll be on show,  
cos everybody thinks i'm not there,  
i'll do my best to reappear,  
chorusX4

"

Christina Aguilera,Love Will Find A Way,/c/christina+aguilera/love+will+find+a+way_20030737.html,"No one ever said that  
Love was gonna be easy  
Gotta take the ups and downs  
The in betweens  
If you take this journey  
Gotta give yourself completely  
Never let nobody ever step on a dream  
  
You better stop  
Listen to these words I say  
You better stop  
Don't you throw this good thing away  
no no  
Put your trust in me  
And I'll make you see  
  
[Chorus]  
No the rain won't last forever  
Find a way to make it better  
Long as we can stand together  
Love will find a way  
Gonna make a new tomorrow  
Say good-bye to tears and sorrow  
Better listen when I say  
Love will find a way  
  
Somebody tried to tell me love  
doesn't last forever  
Said it only happens in your wildest dreams  
After all is said and done  
We're still here together  
Never listen to the lies and jealousy  
  
You better stop  
Don't you let them turn you around  
You better stop  
Hang onto this love that we've found  
Nothing ever say  
Can stand in our way  
  
[Chorus]

"

Christina Aguilera,Loving Me 4 Me,/c/christina+aguilera/loving+me+4+me_20249128.html,"People ask if I'm in love with you  
Because I'm sitting here with your picture  
And smiling to myself  
I'm kinda lost in my own thoughts of you  
My heart speaks before my mind thinks through  
And I blush as I say yes  
  
What a feeling of vulnerability coming over me  
And I'm feeling weak and I can't speak  
Never thought I'd give in so willingly to a human being  
With abilities to set me free  
Free, make me be me  
Makes me want to say  
  
Your lips, your love, your smile, your kiss  
I must admit it's a part of me  
You please me, complete me, believe me  
Like a melody  
Your soul, your flow, your youth, your truth is simply proof  
We were meant to be  
But the best quality that's hookin' me  
Is that you're loving me for me  
Is that you're loving me for me  
  
People ask why I'm in love with you  
Well, let me start by saying  
You got my heart by just being who you are  
And what we got is between me and you  
It doesn't matter about the money I make  
Or what I do, or that I'm a, huh, a star  
  
Unconditionally you're there for me  
Undeniably you inspire me, spiritually, so sweet  
This is meaningful, is incredible, pleasurable, unforgettable  
The way I feel, so sweet  
Makes me want to say  
  
Your lips, your love, your smile, your kiss  
I must admit it's a part of me  
You please me, complete me, believe me  
Like a melody  
Your soul, your flow, your youth, your truth is simply proof  
We were meant to be  
But the best quality that's hookin' me  
Is that you're loving me for me  
Is that you're loving me for me  
  
Its so amazing how something so sweet  
Has come and rearranged my life  
I've been kissed by destiny  
Oh, heaven came and saved me  
An angel was placed at my feet  
This isn't ordinary, he's loving me for me  
  
Stripped of all make up, no need for fancy clothes  
No cover ups, push ups  
With him, I don't have to put on a show  
He loves every freckle, every curve, every inch of my skin  
Fulfilling me entirely, taking all of me in  
He's real,he's honest, he's loving me for me  
Yeah

"

Christina Aguilera,Make Me Happy,/c/christina+aguilera/make+me+happy_20030751.html,"Baby you make me happy  
Baby you make me happy (ohh oh)  
Baby you make me happy  
The way you make me smile  
Can't you see I'm yearning for you  
I never thought that I  
Could ever find someone  
Just having you around  
Is so much fun  
You're right here by my side  
Just like I knew you would  
And it feels so good  
Baby 'cause you make me happy  
Baby you make me happy  
The way you make me smile  
Can't you see I'm yearning for you  
Happy (yeah)  
Baby you make me happy  
Why don't you stay with me tonight  
Oh, daddy used to tell me  
All I had to do  
Was think for myself  
And tell the truth  
You know how much I love you  
How much you mean to me  
We were meant to be, oh  
Baby 'cause you make me happy, yeah  
Baby you make me happy  
The way you make me smile  
Can't you see I'm yearning for you  
Happy  
Baby you make me happy  
Why don't you stay with me tonight  
Baby you make me happy (oh)  
The way you make me smile (yeah yeah yeah)  
Can't you see I'm yearning for you  
Happy  
Baby you make me happy  
Why don't you stay with me tonight  
And I can't get over  
(The way you make me smile)  
And what you do to me, oh  
Yeah, come on over  
(Stay with me tonight)  
And darling make me  
Oh, make me happy, yeah  
Make me happy oh, happy ohh  
Baby you make me happy (yeah)  
Can't you see I'm yearning for you  
(I'm yearning for you, baby babe, oh)  
Baby you make me happy  
The way you make me smile  
(Ohh yeah, yeah, yes I smile)  
Can't you see I'm yearning for you (ohh)  
Happy (oh)  
Baby you make me happy  
(Baby, baby, baby, oh)  
Why don't you stay with me tonight  
Baby you make me happy  
And now baby, you make me happy  
Oh ohh, oh baby, oh baby, oh baby  
Baby you make me happy  
Why don't you stay with me tonight  
(Now stay with me, oh me, oh me, oh)  
Baby you make me happy  
(Stay with me, me, ooh)  
Baby you make me happy  
(Oh, oh, stay with me, oh)  
Why don't you stay with me tonight  
(Ohh, yeah)  
Oh right, alright  
Come on, baby baby  
Yeah, ohh  

"

Christina Aguilera,Makes Me Wanna Pray,/c/christina+aguilera/makes+me+wanna+pray_20470858.html,"He-hey, he-hey, oh  
Oh yeah  
Well, all right  
He-hey  
  
What is this feeling coming over me?  
I'm taken back in disbelief  
Is this really me, ha, in the mirror I see  
Staring back at me?  
Could it be? A new reflection of a woman complete  
  
All of a sudden I'm so carefree (well, all right)  
'Cause love is doing something strange to me (well, all right)  
Got a new flame, ha, haven't been the same  
Something in me's changed, rearranged  
And I feel that I've been saved  
  
You got me feeling like you're that something I've been missing  
Everything's heaven 'cause life with you has been a blessing  
  
(Oh-oh, oh-oh)  
I got it bad in a serious way, oh yeah  
(Oh-oh, oh-oh)  
Your love has brought me to a higher place, oh yeah  
(Who knew, who knew)  
It'd be you to restore my faith?  
Everyday, I'm amazed  
And it makes me wanna get down and pray  
Makes me wanna get down and pray  
Said, it makes me wanna get down and pray  
Yeah, hey  
  
I've kept some company I shouldn't have (well, all right)  
Made some mistakes, but that's in the past (well, all right)  
I'm professing here to you  
Proof that I am through  
  
I'm coming clean  
Now I can breathe  
And I finally believe, yeah  
  
You got me thinking I'll be all right, and you're the reason  
Oh, I can feel it: we're moving in a new direction  
  
(Oh-oh, oh-oh)  
I got it bad in a serious way, oh yeah  
(Oh-oh, oh-oh)  
Your love has brought me into a higher place, oh yeah  
(Who knew, who knew)  
It'd be you to restore my faith?  
Everyday, I'm amazed  
And it makes me wanna get down and pray  
Makes me wanna get down and pray  
Said, it makes me wanna get down and pray  
Makes me wanna get down and pray  
Makes me wanna get down and pray  
  
Oh  
Where would I be, where would I be  
Without you by my side?  
Where would I be, where would I be  
Without you standing by?  
  
Makes me wanna (pray)  
Makes me need to (pray)  
When I'm feeling low and all alone  
You're the light in my day, yeah  
  
(Oh-oh, oh-oh)  
I got it bad in a serious way, oh yeah  
(Oh-oh, oh-oh)  
Your love has brought me into a higher place, oh yeah  
(Who knew, who knew)  
It'd be you to restore my faith?  
Everyday, I'm amazed  
'Cause it makes me wanna get down and pray  
'Cause it makes me wanna get down and pray  
Makes me wanna get down and pray  
  
Woo, thank you father!  
  
Wanna lift my hands up and pray  
'Cause every time I'm hearing your name  
Wanna reach out and rejoice  
Sound of your voice, yeah  
  
Hey, yeah  
All right  
That's it

"

Christina Aguilera,Mother,/c/christina+aguilera/mother_20687810.html,"Mother, you had me but I never had you  
I wanted you  
You didn't want me  
So I just gotta tell you  
Goodbye, goodbye  
  
Father, you left me but I never left you  
I needed you  
You didn't need me  
So I just gotta tell you  
Goodbye, goodbye  
  
Children, don't do what I have done  
I couldn't walk but I tried to run  
So I just gotta tell you  
Goodbye, goodbye  
  
Mama don't go  
Daddy come home  
Mama don't go  
Daddy come home  
Mama don't go  
Daddy come home  
Mama don't go  
Daddy come home  
Mama don't go  
Daddy come home  
Mama don't go  
Daddy come home  
Mama don't go  
Daddy come home...

"

Christina Aguilera,Moves Like Jagger,/c/christina+aguilera/moves+like+jagger_20915610.html,"Just shoot for the stars if it feels right  
And aim for my heart if you feel like it  
Take me away and make it okay  
I swear I'll behave  
  
You wanted control so we waited  
I put on a show now we're naked  
You say I'm a kid my ego is big  
I don't give a shit and it goes like this  
  
Take me by the tongue and I'll know you  
Kiss me 'til you're drunk and I'll show you all the moves like Jagger  
I've got the moves like Jagger  
I've got the moves like Jagger  
  
I don't need to try to control you  
Look into my eyes and I'll own you with them moves like Jagger  
I've got the moves like Jagger  
I've got the moves like Jagger  
  
Baby it's hard when you feel like  
You're broken and scarred  
Nothing feels right, but when you're with me  
I make you believe that I've got the key  
  
Oh, so get in the car we can ride it  
Wherever you want get inside it  
And you want to steer, but I'm shifting gear  
I'll take it from here oh yeah yeah and it goes like this  
  
Take me by the tongue and I'll know you  
Kiss me 'til you're drunk and I'll show you all the moves like Jagger  
I've got the moves like Jagger  
I've got the moves like Jagger  
  
I don't need to try to control you  
Look into my eyes and I'll own you with them moves like Jagger  
I've got the moves like Jagger  
I've got the moves like Jagger  
  
You want to know how to make me smile  
Take control, own me just for the night  
But if I share my secret you're gonna have to keep it  
Nobody else can see this  
  
So watch and learn I won't show you twice  
Head to toe, ooh baby, rub me right  
But if I share my secret you're gonna have to keep it  
Nobody else can see this  
  
And it goes like this  
  
Take me by the tongue and I'll know you  
Kiss me 'til you're drunk and I'll show you all the moves like Jagger  
I've got the moves like Jagger  
I've got the moves like Jagger  
  
I don't need to try to control you  
Look into my eyes and I'll own you with them moves like Jagger  
I've got the moves like Jagger  
I've got the moves like Jagger

"

Christina Aguilera,My Destiny,/c/christina+aguilera/my+destiny_20514688.html,"Song Lyrics  
What if I never knew  
What if I never found you  
I'd never had this feeling  
In my heart  
  
How did this come to be  
I don't know how you found me  
But from the moment I saw you  
Deep inside my heart  
I knew  
  
Baby, you're my destiny  
You and I were meant to be  
With all my heart and soul  
I give my love to have and hold  
And as far as I can see  
You were always meant to be  
My destiny  
  
I wanted someone like you  
Someone that I could hold onto  
And give my love  
Until the end of time  
  
But forever was just a word  
Something I'd only heard about  
But now you're always there for me  
When you say forever  
I'll believe  
  
Baby, you're my destiny  
You and I were meant to be  
With all my heart and soul  
I give my love to have and hold  
And as far as I can see  
You were always meant to be  
My destiny  
  
Maybe all we need  
Is just a little faith.  
Cause baby, I believe  
That love will find a way.  
Hey..  
  
Oh baby, you're my destiny  
You and I were meant to be  
With all my heart and soul  
I give my love to have and hold  
And as far as I can see  
From now till eternity  
You were always meant to be  
My destiny

"

Christina Aguilera,My Funny Valentine,/c/christina+aguilera/my+funny+valentine_20030813.html,"Be hold the way our fine feathered friend  
  
His virtue doth parade  
  
Thou knowest not my dim witted friend  
  
The picture thou hast made  
  
Thy vacant brow and thy tousled hair  
  
Conceal thy good intent  
  
Thou noble upright, truthful, sincere  
  
And slightly dopey gent  
  
  
  
You're my funny valentine  
  
Sweet comic valentine  
  
You make me smile with my heart  
  
Your looks are laughable  
  
Unphotographable  
  
Yet you're my favorite work of art  
  
Is your figure less than greek  
  
Is your mouth a little weak  
  
When you open it to speak  
  
Are you smart?  
  
But don't change a hair for me  
  
Not if you care for me  
  
Stay little valentine stay  
  
Each day is valentine's day!

"

Christina Aguilera,My Girls,/c/christina+aguilera/my+girls_20882531.html,"My girls wear lipstick while they're making my beats  
They got guitar picks in their purses, Louboutins on their feet  
They got no time for waiting in lines  
They got sex and 808s running through their dirty minds  
  
My girls, we're running the show  
My girls, we're teasing all the boys on the go  
My girls, 'cause that's the way that we roll  
My girls, so ladies step it up and take control  
  
Now shout, my girls we're stronger than one  
Now shout, and sometimes we gotta have fun (come on!)  
  
My girls headed to the city, y'all  
We got Cosmo on the dash and tickets on the floor  
We got Sia, and Rhonna, and Peaches too  
We got Johanna and JD and we're coming for you  
  
My girls (my girls)  
  
My girls, we're running the show  
My girls, we're teasing all the boys on the go  
My girls, 'cause that's the way that we roll  
My girls, so ladies step it up and take control  
  
Now shout, my girls we're stronger than one  
Now shout, and sometimes we gotta have fun (come on!)  
  
My girls are screaming, and yelling, and getting loud  
My girls are shaking up the party while you're getting down  
My girls are singing, and dancing and having fun  
My girls are cooking up a beat, and they want you to come  
  
I like my girls hot, sweet, tough, or play me  
Either way trainable primate  
Self reliant, giant, death defiant,  
No Colby Briant  
I take it both for you, if you give me a taste  
I wreck a mullet or two yeah below the waist  
You're my bff, you're my 606  
303 am I swingin'  
  
My girls stay close when they see trouble around  
They got jewels on their fingers, it's about to go down  
We got no time for haters you know, we just came to party  
Come on, now here we go  
  
My girls, we're running the show  
My girls, we're teasing all the boys on the go  
My girls, cause that's the way that we roll  
My girls, so ladies step it up and take control  
  
Now shout, my girls we're stronger than one  
Now shout, and sometimes we gotta have fun  
My girls we're stronger than one  
Now shout, and sometimes  
Now shout, we gotta have fun

"

Christina Aguilera,Nasty Naughty Boy,/c/christina+aguilera/nasty+naughty+boy_20471082.html,"Come here, big boy  
Ah, mm, yeah  
  
You've been a bad, bad boy  
I'm gonna take my time, so enjoy  
There's no need to feel no shame  
Relax, and sip upon my champagne  
